date,hour,PM10,PM2.5,ozone,temperature,precipitation,windspeed,humidity,visibility,count
2021-10-07,6,10.0,3.0,0.007,18.4,1,0.5,95,285,31
2021-10-07,7,8.0,2.0,0.005,18.4,1,0.7,95,454,84
2021-10-07,8,13.0,3.0,0.005,18.6,1,0.4,95,1903,293
2021-10-07,9,12.0,5.0,0.003,19.0,0,0.9,94,2000,187
2021-10-07,10,16.0,7.0,0.006,19.7,0,0.5,93,2000,174
2021-10-07,11,15.0,5.0,0.013,20.0,0,1.5,89,2000,185
2021-10-07,12,14.0,4.0,0.025,20.6,0,1.9,84,2000,220
2021-10-07,13,14.266666666666667,4.366666666666666,0.024433333333333335,21.3,0,1.2,81,2000,269
2021-10-07,14,14.533333333333333,4.733333333333333,0.023866666666666668,21.8,0,2.6,77,2000,245
2021-10-07,15,14.8,5.1,0.0233,21.4,0,2.9,75,2000,276
2021-10-07,16,15.066666666666666,5.466666666666667,0.022733333333333335,21.1,0,2.5,79,2000,347
2021-10-07,17,15.333333333333334,5.833333333333333,0.022166666666666668,20.9,0,2.3,81,2000,559
2021-10-07,18,15.6,6.199999999999999,0.0216,20.1,0,2.3,81,2000,744
2021-10-07,19,15.866666666666667,6.566666666666666,0.021033333333333334,19.5,0,2.6,83,2000,465
2021-10-07,20,16.133333333333333,6.933333333333334,0.020466666666666668,19.2,0,2.1,83,2000,482
2021-10-07,21,16.4,7.3,0.0199,19.0,0,1.6,84,2000,424
2021-10-07,22,16.666666666666668,7.666666666666666,0.019333333333333334,18.6,0,1.2,82,2000,338
2021-10-07,23,16.933333333333334,8.033333333333333,0.018766666666666668,18.2,0,0.9,82,2000,165
2021-10-08,0,17.2,8.399999999999999,0.0182,17.9,0,0.8,85,2000,101
2021-10-08,1,17.46666666666667,8.766666666666666,0.017633333333333334,17.7,0,0.6,87,2000,60
2021-10-08,2,17.733333333333334,9.133333333333333,0.017066666666666667,17.7,0,1.1,87,2000,52
2021-10-08,3,18.0,9.5,0.0165,17.7,0,1.8,88,2000,37
2021-10-08,4,18.266666666666666,9.866666666666667,0.015933333333333334,17.6,0,1.3,89,2000,23
2021-10-08,5,18.53333333333333,10.233333333333333,0.015366666666666667,17.5,0,1.6,90,2000,36
2021-10-08,6,18.8,10.6,0.0148,17.5,0,0.9,90,2000,87
2021-10-08,7,19.066666666666666,10.966666666666665,0.014233333333333334,17.5,0,1.5,91,1810,196
2021-10-08,8,19.333333333333332,11.333333333333332,0.013666666666666667,17.9,0,1.9,91,2000,345
2021-10-08,9,19.6,11.7,0.0131,18.6,0,2.3,90,1995,188
2021-10-08,10,19.866666666666667,12.066666666666666,0.012533333333333334,19.2,0,2.0,90,1165,58
2021-10-08,11,20.133333333333333,12.433333333333334,0.011966666666666667,19.3,1,1.5,92,556,39
2021-10-08,12,20.4,12.799999999999999,0.0114,19.6,1,1.3,92,614,27
2021-10-08,13,20.666666666666668,13.166666666666666,0.010833333333333334,19.8,1,0.9,92,602,22
2021-10-08,14,20.933333333333334,13.533333333333333,0.010266666666666667,20.0,1,1.7,93,550,18
2021-10-08,15,21.2,13.899999999999999,0.0097,19.8,1,1.9,93,563,19
2021-10-08,16,21.46666666666667,14.266666666666666,0.009133333333333334,19.7,1,1.7,92,921,25
2021-10-08,17,21.733333333333334,14.633333333333333,0.008566666666666667,19.6,1,1.8,94,893,124
2021-10-08,18,22.0,15.0,0.008,19.3,1,1.9,93,1391,416
2021-10-08,19,20.0,13.0,0.007,19.1,0,2.1,94,1407,324
2021-10-08,20,20.0,13.0,0.009,18.8,0,2.3,94,1614,276
2021-10-08,21,16.0,10.0,0.012,18.7,0,2.5,94,1995,314
2021-10-08,22,14.0,7.0,0.019,18.7,0,2.8,92,2000,316
2021-10-08,23,12.0,5.0,0.02,18.8,0,2.0,91,2000,184
2021-10-09,0,8.0,4.0,0.023,18.9,0,1.6,90,2000,118
2021-10-09,1,10.0,4.0,0.023,19.0,0,1.3,89,2000,79
2021-10-09,2,11.0,3.0,0.024,18.9,0,2.6,89,2000,38
2021-10-09,3,8.0,2.0,0.027,18.8,0,3.0,87,2000,37
2021-10-09,4,5.0,3.0,0.027,18.6,0,2.3,88,2000,27
2021-10-09,5,5.0,1.0,0.028,18.6,0,2.5,88,2000,31
2021-10-09,6,4.0,1.0,0.026,18.8,0,2.3,87,2000,34
2021-10-09,7,7.0,2.0,0.023,18.8,0,2.7,88,2000,27
2021-10-09,8,6.0,2.0,0.023,18.8,1,2.5,91,2000,53
2021-10-09,9,9.0,2.0,0.026,19.2,0,3.3,90,2000,97
2021-10-09,10,14.0,1.0,0.028,20.7,1,2.4,85,2000,186
2021-10-09,11,13.0,3.0,0.024,21.3,0,2.8,80,2000,277
2021-10-09,12,10.0,4.0,0.022,22.1,0,2.2,79,2000,326
2021-10-09,13,12.0,4.0,0.027,22.3,0,3.1,77,2000,392
2021-10-09,14,11.0,6.0,0.028,22.9,0,2.6,76,2000,453
2021-10-09,15,12.0,5.0,0.027,23.1,0,2.1,76,2000,530
2021-10-09,16,10.0,3.0,0.028,23.4,0,2.3,75,2000,599
2021-10-09,17,11.0,7.0,0.023,24.0,0,2.4,73,2000,623
2021-10-09,18,17.0,11.0,0.016,23.1,0,2.8,76,2000,647
2021-10-09,19,17.0,10.0,0.012,22.2,0,2.2,80,2000,504
2021-10-09,20,22.0,12.0,0.011,21.7,0,2.2,82,2000,461
2021-10-09,21,18.0,11.0,0.006,21.3,0,2.0,84,2000,473
2021-10-09,22,18.0,9.0,0.01,21.1,0,1.9,86,2000,402
2021-10-09,23,14.0,7.0,0.008,20.8,0,1.4,87,2000,254
2021-10-10,0,12.0,7.0,0.005,20.4,0,1.3,89,2000,151
2021-10-10,1,16.0,8.0,0.005,20.3,0,0.9,90,2000,78
2021-10-10,2,22.0,7.0,0.006,20.4,0,1.2,90,2000,46
2021-10-10,3,19.0,11.0,0.007,20.5,0,0.7,91,2000,44
2021-10-10,4,25.0,11.0,0.008,20.6,0,1.1,91,2000,22
2021-10-10,5,21.0,12.0,0.006,20.6,0,0.9,91,2000,12
2021-10-10,6,24.0,12.0,0.008,20.7,0,1.2,91,2000,45
2021-10-10,7,25.0,15.0,0.025,20.8,0,0.9,91,2000,67
2021-10-10,8,29.0,18.0,0.035,21.5,0,1.9,85,2000,129
2021-10-10,9,35.0,19.0,0.043,22.5,0,2.8,84,2000,148
2021-10-10,10,43.0,23.0,0.043,23.6,0,3.3,83,2000,167
2021-10-10,11,35.0,21.0,0.049,23.7,0,3.2,82,1398,186
2021-10-10,12,24.0,20.0,0.038,24.1,0,3.8,81,1995,93
2021-10-10,13,10.0,7.0,0.031,21.9,1,3.5,90,444,12
2021-10-10,14,6.0,5.0,0.031,21.2,1,3.5,95,227,11
2021-10-10,15,7.0,3.0,0.031,20.5,1,3.1,95,226,13
2021-10-10,16,3.0,2.0,0.037,20.2,1,2.1,95,950,37
2021-10-10,17,5.0,1.0,0.037,19.7,1,3.5,94,1827,87
2021-10-10,18,12.0,5.0,0.037,19.1,0,2.2,93,2000,148
2021-10-10,19,23.0,12.0,0.037,18.2,0,3.0,90,1830,92
2021-10-10,20,28.0,15.0,0.034,17.6,1,2.0,91,1005,10
2021-10-10,21,31.0,13.0,0.039,16.6,1,4.1,86,1200,17
2021-10-10,22,33.0,11.0,0.037,15.6,1,2.3,87,831,15
2021-10-10,23,31.0,11.0,0.031,15.1,1,1.0,89,1903,28
2021-10-11,0,35.0,6.0,0.033,14.9,1,2.3,91,1037,19
2021-10-11,1,34.0,4.0,0.031,14.1,1,2.7,87,1895,18
2021-10-11,2,38.0,5.0,0.027,13.5,1,1.5,83,1800,6
2021-10-11,3,31.0,5.0,0.025,13.4,1,1.1,88,2000,16
2021-10-11,4,29.0,4.0,0.025,13.1,0,1.8,90,2000,11
2021-10-11,5,27.0,4.0,0.024,12.9,0,1.8,90,2000,12
2021-10-11,6,22.0,5.0,0.017,12.8,0,1.7,90,2000,30
2021-10-11,7,25.0,5.0,0.015,12.6,0,1.9,90,2000,68
2021-10-11,8,29.0,4.0,0.02,12.8,0,2.2,88,2000,116
2021-10-11,9,31.0,6.0,0.021,13.5,0,2.5,84,2000,171
2021-10-11,10,33.0,9.0,0.027,15.0,0,1.9,75,2000,273
2021-10-11,11,29.0,6.0,0.023,15.3,0,1.7,74,2000,326
2021-10-11,12,28.0,5.0,0.025,16.2,0,3.0,68,2000,371
2021-10-11,13,28.0,8.0,0.027,16.5,0,3.2,71,2000,427
2021-10-11,14,25.0,7.0,0.028,16.6,0,1.1,72,2000,507
2021-10-11,15,26.0,8.0,0.032,17.0,0,2.4,74,2000,527
2021-10-11,16,23.0,8.0,0.035,17.5,0,3.0,71,2000,609
2021-10-11,17,22.0,11.0,0.031,17.2,0,2.3,71,2000,668
2021-10-11,18,24.0,11.0,0.022,16.7,0,1.9,73,2000,560
2021-10-11,19,19.0,7.0,0.014,16.1,0,1.7,76,2000,477
2021-10-11,20,21.0,13.0,0.023,15.6,0,2.1,78,2000,412
2021-10-11,21,17.0,6.0,0.025,16.1,0,2.3,76,2000,379
2021-10-11,22,18.0,5.0,0.023,16.2,0,2.5,76,2000,305
2021-10-11,23,13.0,3.0,0.024,16.3,0,2.7,76,2000,146
2021-10-12,0,9.0,3.0,0.029,16.2,0,2.8,76,2000,92
2021-10-12,1,10.0,3.0,0.029,16.1,0,2.4,76,2000,41
2021-10-12,2,8.0,5.0,0.032,15.8,0,2.6,77,2000,37
2021-10-12,3,6.0,1.0,0.033,15.9,0,2.9,77,2000,24
2021-10-12,4,5.0,1.0,0.034,15.9,0,3.0,77,2000,18
2021-10-12,5,5.0,1.0,0.033,16.0,0,2.9,77,2000,35
2021-10-12,6,7.0,1.0,0.026,16.0,0,2.6,78,2000,99
2021-10-12,7,10.0,1.0,0.024,16.0,0,3.4,77,2000,230
2021-10-12,8,15.0,1.0,0.035,16.4,0,3.1,75,2000,409
2021-10-12,9,15.0,1.0,0.038,17.4,0,3.8,70,2000,271
2021-10-12,10,17.0,2.0,0.041,19.7,0,4.5,60,2000,204
2021-10-12,11,13.0,2.0,0.041,19.7,0,5.4,59,2000,256
2021-10-12,12,12.0,1.0,0.043,19.4,0,4.5,60,2000,272
2021-10-12,13,13.0,1.0,0.042,19.7,0,4.1,59,2000,260
2021-10-12,14,12.0,1.0,0.043,20.7,0,3.0,58,2000,281
2021-10-12,15,12.0,2.0,0.041,20.7,0,4.5,58,2000,324
2021-10-12,16,8.0,1.0,0.042,21.3,0,3.6,55,2000,400
2021-10-12,17,11.0,3.0,0.039,20.0,0,2.9,57,2000,571
2021-10-12,18,13.0,1.0,0.034,19.3,0,3.3,59,2000,898
2021-10-12,19,12.0,3.0,0.029,18.5,0,2.8,61,2000,538
2021-10-12,20,18.0,6.0,0.029,18.0,0,2.0,63,2000,424
2021-10-12,21,13.0,3.0,0.031,17.6,0,3.6,65,2000,441
2021-10-12,22,12.0,1.0,0.036,17.2,0,4.1,67,2000,347
2021-10-12,23,11.0,2.0,0.037,16.9,0,3.1,69,2000,158
2021-10-13,0,9.0,2.0,0.037,16.7,0,3.3,70,2000,91
2021-10-13,1,9.0,1.0,0.038,16.2,0,2.6,71,2000,72
2021-10-13,2,9.0,1.0,0.038,15.9,0,3.1,72,2000,30
2021-10-13,3,8.0,2.0,0.038,15.5,0,2.6,75,2000,29
2021-10-13,4,11.0,1.0,0.039,15.1,0,2.7,75,2000,26
2021-10-13,5,9.0,1.0,0.039,15.0,0,3.1,75,2000,44
2021-10-13,6,8.0,1.0,0.03,15.1,0,3.3,74,2000,88
2021-10-13,7,13.0,2.0,0.025,14.9,0,2.7,75,2000,220
2021-10-13,8,18.0,2.0,0.033,15.5,0,3.0,75,2000,473
2021-10-13,9,16.5,3.0,0.03325,18.0,0,3.6,67,2000,308
2021-10-13,10,15.0,4.0,0.0335,19.6,0,3.2,62,2000,244
2021-10-13,11,13.5,5.0,0.03375,21.5,0,2.6,59,2000,288
2021-10-13,12,12.0,6.0,0.034,22.1,0,3.6,55,2000,293
2021-10-13,13,12.0,4.0,0.04,23.3,0,2.7,55,2000,300
2021-10-13,14,8.0,7.0,0.044,24.0,0,2.2,52,2000,275
2021-10-13,15,9.0,3.0,0.042,24.2,0,1.6,55,2000,326
2021-10-13,16,19.0,5.0,0.038,25.0,0,2.1,53,2000,404
2021-10-13,17,13.0,7.0,0.035,24.0,0,1.7,55,2000,698
2021-10-13,18,15.0,7.0,0.032,22.4,0,1.8,60,2000,963
2021-10-13,19,17.0,9.0,0.019,21.4,0,1.4,66,2000,571
2021-10-13,20,12.0,8.0,0.019,20.7,0,1.1,70,2000,533
2021-10-13,21,15.0,7.0,0.009,20.5,0,1.3,70,2000,483
2021-10-13,22,15.0,8.0,0.013,20.3,0,0.8,71,2000,407
2021-10-13,23,14.0,6.0,0.014,19.8,0,1.3,73,2000,152
2021-10-14,0,12.0,6.0,0.014,19.3,0,1.3,77,2000,103
2021-10-14,1,14.0,5.0,0.011,18.3,0,1.3,81,2000,52
2021-10-14,2,16.0,6.0,0.007,18.1,0,1.3,82,2000,51
2021-10-14,3,15.0,5.0,0.005,18.0,0,0.8,83,2000,25
2021-10-14,4,15.0,4.0,0.006,18.0,0,1.9,84,2000,23
2021-10-14,5,15.0,6.0,0.004,17.9,0,1.3,85,2000,34
2021-10-14,6,15.0,4.0,0.005,17.7,0,1.3,83,2000,95
2021-10-14,7,15.0,6.0,0.004,17.4,0,2.0,85,2000,206
2021-10-14,8,20.0,9.0,0.008,17.8,0,1.8,86,2000,426
2021-10-14,9,24.0,10.0,0.024,18.5,0,0.4,83,2000,266
2021-10-14,10,23.0,12.0,0.032,20.0,0,2.0,76,2000,199
2021-10-14,11,29.0,14.0,0.038,21.0,0,2.2,70,2000,305
2021-10-14,12,24.0,9.0,0.053,21.7,0,2.5,63,2000,318
2021-10-14,13,22.0,13.0,0.052,22.5,0,2.3,61,2000,292
2021-10-14,14,22.0,12.0,0.054,23.4,0,2.8,58,2000,265
2021-10-14,15,26.0,12.0,0.05,23.8,0,3.5,54,2000,330
2021-10-14,16,23.0,11.0,0.04,23.6,0,3.7,57,2000,424
2021-10-14,17,24.0,11.0,0.036,22.5,0,2.8,57,2000,636
2021-10-14,18,22.0,8.0,0.032,20.6,0,2.7,63,2000,866
2021-10-14,19,20.0,9.0,0.028,19.8,0,2.7,69,2000,502
2021-10-14,20,19.0,7.0,0.027,19.1,0,3.4,73,2000,508
2021-10-14,21,17.0,7.0,0.025,18.9,0,2.0,78,2000,473
2021-10-14,22,19.0,7.0,0.03,18.6,0,1.6,79,2000,388
2021-10-14,23,20.0,7.0,0.029,18.7,0,1.8,82,2000,188
2021-10-15,0,26.0,9.0,0.032,18.5,0,2.2,82,2000,98
2021-10-15,1,27.0,11.0,0.034,18.5,0,1.9,81,2000,72
2021-10-15,2,27.0,12.0,0.035,18.3,0,1.9,82,2000,46
2021-10-15,3,28.0,13.0,0.03,18.1,0,2.4,82,2000,20
2021-10-15,4,22.0,13.0,0.038,17.6,0,2.8,82,2000,21
2021-10-15,5,21.0,12.0,0.031,17.3,0,1.6,84,2000,41
2021-10-15,6,23.0,12.0,0.019,17.1,0,1.5,85,2000,85
2021-10-15,7,25.0,14.0,0.011,17.0,0,1.0,82,2000,189
2021-10-15,8,25.0,13.0,0.014,17.2,0,2.0,82,2000,250
2021-10-15,9,27.0,13.0,0.014,17.7,0,0.9,80,2000,211
2021-10-15,10,25.0,13.0,0.015,18.3,0,2.2,75,2000,134
2021-10-15,11,25.0,13.0,0.024,18.8,0,1.7,75,2000,241
2021-10-15,12,20.0,12.0,0.038,19.6,0,2.4,77,2000,288
2021-10-15,13,20.0,13.0,0.041,20.9,0,1.9,71,2000,261
2021-10-15,14,17.0,15.0,0.041,21.4,0,2.0,68,2000,346
2021-10-15,15,18.0,13.0,0.041,21.2,0,2.8,69,2000,317
2021-10-15,16,21.0,14.0,0.034,20.9,0,2.4,68,2000,393
2021-10-15,17,21.0,13.0,0.027,20.6,0,2.2,69,2000,622
2021-10-15,18,22.0,13.0,0.019,20.2,0,2.1,70,2000,768
2021-10-15,19,28.0,16.0,0.009,20.0,0,1.4,71,2000,537
2021-10-15,20,32.0,19.0,0.006,19.9,0,2.0,70,2000,417
2021-10-15,21,32.0,18.0,0.014,19.8,0,2.3,69,2000,375
2021-10-15,22,36.0,17.0,0.025,19.3,0,2.8,58,2000,395
2021-10-15,23,35.0,15.0,0.028,18.8,0,3.1,63,2000,127
2021-10-16,0,36.0,13.0,0.03,18.1,0,3.1,63,2000,60
2021-10-16,1,29.0,12.0,0.032,17.5,0,2.8,53,2000,44
2021-10-16,2,22.0,9.0,0.034,17.0,0,3.7,56,2000,41
2021-10-16,3,20.0,8.0,0.034,16.4,0,3.5,59,2000,24
2021-10-16,4,22.0,7.0,0.032,15.7,0,2.6,61,2000,37
2021-10-16,5,24.0,9.0,0.027,15.3,0,1.8,61,2000,27
2021-10-16,6,27.0,13.0,0.023,14.6,0,3.1,63,2000,39
2021-10-16,7,33.0,12.0,0.02,13.4,0,3.2,64,2000,75
2021-10-16,8,38.0,10.0,0.022,13.1,0,1.6,64,2000,146
2021-10-16,9,39.0,11.0,0.022,13.8,0,3.3,60,2000,200
2021-10-16,10,40.0,5.0,0.026,12.8,0,3.1,57,2000,254
2021-10-16,11,33.0,3.0,0.035,12.8,0,3.1,47,2000,283
2021-10-16,12,29.0,4.0,0.035,12.6,0,3.9,38,2000,294
2021-10-16,13,28.0,3.0,0.035,11.6,0,5.3,34,2000,321
2021-10-16,14,28.0,2.0,0.033,11.0,0,4.1,32,2000,314
2021-10-16,15,33.0,4.0,0.032,10.2,0,4.6,32,2000,300
2021-10-16,16,34.0,3.0,0.031,9.3,0,4.4,35,2000,284
2021-10-16,17,27.0,3.0,0.031,8.7,0,5.0,35,2000,256
2021-10-16,18,26.0,2.0,0.029,7.9,0,5.1,36,2000,230
2021-10-16,19,26.0,4.0,0.029,7.0,0,4.1,42,2000,147
2021-10-16,20,23.0,5.0,0.029,6.3,0,3.6,42,2000,118
2021-10-16,21,20.0,4.0,0.028,5.5,0,2.7,44,2000,140
2021-10-16,22,20.0,4.0,0.029,5.0,0,1.8,46,2000,141
2021-10-16,23,18.0,4.0,0.03,4.4,0,0.8,47,2000,77
2021-10-17,0,19.0,5.0,0.03,4.2,0,2.5,48,2000,42
2021-10-17,1,18.0,3.0,0.03,3.6,0,3.6,47,2000,29
2021-10-17,2,16.0,7.0,0.027,3.2,0,2.4,46,2000,23
2021-10-17,3,17.0,4.0,0.027,2.5,0,2.8,46,2000,10
2021-10-17,4,17.0,5.0,0.027,2.4,0,3.4,45,2000,11
2021-10-17,5,18.0,4.0,0.023,2.1,0,5.3,45,2000,10
2021-10-17,6,22.0,7.0,0.021,1.6,0,5.2,47,2000,16
2021-10-17,7,19.0,3.0,0.022,1.3,0,6.3,44,2000,37
2021-10-17,8,22.0,10.0,0.028,1.6,0,2.8,42,2000,66
2021-10-17,9,25.0,6.0,0.03,2.9,0,3.4,39,2000,97
2021-10-17,10,22.0,2.0,0.032,5.0,0,2.7,39,2000,126
2021-10-17,11,20.0,4.0,0.034,6.1,0,2.4,36,2000,153
2021-10-17,12,24.0,4.0,0.035,7.9,0,2.4,32,2000,231
2021-10-17,13,23.0,5.0,0.035,9.1,0,3.5,29,2000,260
2021-10-17,14,21.0,5.0,0.037,9.8,0,3.2,28,2000,295
2021-10-17,15,20.0,3.0,0.036,10.6,0,2.2,27,2000,341
2021-10-17,16,18.0,3.0,0.033,10.5,0,3.5,28,2000,339
2021-10-17,17,18.0,5.0,0.028,10.3,0,2.1,29,2000,345
2021-10-17,18,22.0,5.0,0.027,8.5,0,1.9,31,2000,292
2021-10-17,19,22.0,6.0,0.023,7.6,0,2.2,35,2000,181
2021-10-17,20,24.0,9.0,0.024,6.8,0,1.5,38,2000,149
2021-10-17,21,23.0,7.0,0.016,5.8,0,1.0,39,2000,177
2021-10-17,22,27.0,9.0,0.009,5.5,0,0.6,41,2000,124
2021-10-17,23,23.0,5.0,0.015,5.0,0,0.7,39,2000,65
2021-10-18,0,22.0,6.0,0.024,4.8,0,0.9,38,2000,45
2021-10-18,1,19.0,5.0,0.02,4.2,0,1.5,48,2000,28
2021-10-18,2,15.0,3.0,0.015,3.5,0,2.4,47,2000,12
2021-10-18,3,23.0,3.0,0.015,3.2,0,2.1,53,2000,9
2021-10-18,4,18.0,8.0,0.018,3.1,0,1.7,56,2000,10
2021-10-18,5,18.0,5.0,0.008,2.9,0,2.3,58,2000,23
2021-10-18,6,17.0,4.0,0.008,3.2,0,2.5,55,2000,68
2021-10-18,7,19.0,5.0,0.007,3.0,0,2.3,55,2000,187
2021-10-18,8,21.0,5.0,0.01,4.3,0,2.3,54,2000,398
2021-10-18,9,24.0,5.0,0.013,6.8,0,2.1,49,2000,225
2021-10-18,10,27.0,6.0,0.016,8.0,0,2.3,49,2000,142
2021-10-18,11,27.0,7.0,0.015,11.0,0,1.6,45,2000,227
2021-10-18,12,28.0,8.0,0.02,12.7,0,2.1,41,2000,259
2021-10-18,13,25.0,7.0,0.025,15.5,0,2.5,44,2000,280
2021-10-18,14,21.0,8.0,0.034,15.7,0,2.4,44,2000,244
2021-10-18,15,20.0,7.0,0.034,15.2,0,2.6,48,2000,231
2021-10-18,16,24.0,7.0,0.032,14.4,0,2.4,55,2000,271
2021-10-18,17,22.0,9.0,0.028,14.3,0,2.6,56,2000,401
2021-10-18,18,23.0,9.0,0.023,14.0,0,1.7,59,2000,585
2021-10-18,19,32.0,17.0,0.003,13.8,0,2.5,58,2000,99
2021-10-18,20,29.0,18.0,0.002,12.3,1,2.9,81,1437,9
2021-10-18,21,24.0,16.0,0.002,11.5,1,1.6,86,650,47
2021-10-18,22,21.0,14.0,0.005,10.7,1,2.2,89,789,75
2021-10-18,23,19.0,15.0,0.003,10.4,0,2.0,91,591,24
2021-10-19,0,21.0,16.0,0.002,10.4,1,0.8,92,197,6
2021-10-19,1,18.0,15.0,0.004,10.4,1,1.3,94,207,6
2021-10-19,2,18.0,20.0,0.004,10.5,1,1.1,94,209,6
2021-10-19,3,18.0,16.0,0.005,10.6,1,0.7,94,292,15
2021-10-19,4,18.0,16.0,0.007,10.4,0,1.8,94,302,7
2021-10-19,5,19.0,17.0,0.003,10.5,0,1.5,94,211,24
2021-10-19,6,20.0,19.0,0.002,10.5,0,1.4,94,289,64
2021-10-19,7,17.0,16.0,0.004,10.3,0,0.6,94,352,136
2021-10-19,8,19.0,17.0,0.008,10.7,0,0.4,93,532,329
2021-10-19,9,22.0,19.0,0.009,11.4,0,1.4,91,683,231
2021-10-19,10,28.0,21.0,0.024,11.7,0,2.6,89,624,164
2021-10-19,11,24.0,16.0,0.035,12.1,0,4.6,77,1475,213
2021-10-19,12,29.0,15.0,0.042,13.4,0,3.7,69,1944,228
2021-10-19,13,29.0,16.0,0.045,14.5,0,3.3,60,2000,248
2021-10-19,14,38.0,19.0,0.046,14.4,0,3.8,57,2000,247
2021-10-19,15,34.0,18.0,0.042,14.1,0,4.6,50,2000,255
2021-10-19,16,33.0,17.0,0.037,14.0,0,5.4,51,2000,334
2021-10-19,17,28.0,17.0,0.033,12.8,0,3.9,49,2000,480
2021-10-19,18,29.0,18.0,0.025,11.3,0,3.1,52,2000,648
2021-10-19,19,34.0,18.0,0.022,10.4,0,3.0,55,2000,398
2021-10-19,20,28.0,13.0,0.024,9.5,0,2.6,60,2000,328
2021-10-19,21,27.0,14.0,0.02,8.9,0,3.4,63,2000,280
2021-10-19,22,31.0,16.0,0.019,8.6,0,2.7,63,2000,201
2021-10-19,23,31.0,15.0,0.016,7.7,0,1.7,67,2000,119
2021-10-20,0,29.0,11.0,0.01,7.1,0,1.0,69,2000,67
2021-10-20,1,30.0,14.0,0.011,6.6,0,0.5,70,2000,31
2021-10-20,2,30.0,16.0,0.013,6.2,0,1.5,76,2000,30
2021-10-20,3,31.0,17.0,0.012,5.8,0,0.9,79,2000,18
2021-10-20,4,30.0,12.0,0.006,5.4,0,0.5,82,2000,15
2021-10-20,5,27.0,16.0,0.005,5.1,0,1.7,80,2000,33
2021-10-20,6,23.0,11.0,0.003,4.8,0,1.9,82,2000,76
2021-10-20,7,27.0,13.0,0.003,4.8,0,1.2,84,2000,187
2021-10-20,8,28.0,13.0,0.007,5.2,0,2.3,85,2000,398
2021-10-20,9,29.0,12.0,0.009,8.0,0,1.6,76,2000,258
2021-10-20,10,30.0,16.0,0.014,10.1,0,2.0,69,2000,159
2021-10-20,11,24.0,12.0,0.018,12.1,0,1.2,58,2000,227
2021-10-20,12,26.0,12.0,0.024,13.6,0,1.5,53,2000,287
2021-10-20,13,22.0,11.0,0.03,15.0,0,2.0,44,2000,274
2021-10-20,14,21.0,12.0,0.034,15.2,0,2.5,40,2000,265
2021-10-20,15,28.0,15.0,0.026,15.5,0,2.0,38,2000,290
2021-10-20,16,31.0,19.0,0.03,15.0,0,2.3,39,2000,326
2021-10-20,17,30.0,16.0,0.026,14.0,0,1.9,48,2000,492
2021-10-20,18,24.0,11.0,0.024,12.3,0,3.2,56,2000,640
2021-10-20,19,25.0,12.0,0.02,10.9,0,3.1,63,2000,405
2021-10-20,20,29.0,14.0,0.015,10.1,0,2.2,62,2000,314
2021-10-20,21,28.0,13.0,0.012,9.2,0,0.6,62,2000,322
2021-10-20,22,28.0,14.0,0.002,8.4,0,0.4,64,2000,261
2021-10-20,23,26.0,13.0,0.006,7.8,0,1.4,70,2000,111
2021-10-21,0,22.0,11.0,0.008,7.0,0,2.1,73,2000,92
2021-10-21,1,25.0,13.0,0.002,6.7,0,2.2,73,2000,39
2021-10-21,2,25.0,15.0,0.002,6.4,0,1.9,76,2000,25
2021-10-21,3,23.0,12.0,0.005,6.0,0,1.7,81,2000,16
2021-10-21,4,24.0,14.0,0.004,5.7,0,0.9,80,2000,16
2021-10-21,5,23.0,14.0,0.002,5.6,0,1.5,82,2000,25
2021-10-21,6,20.0,10.0,0.002,5.4,0,1.8,83,2000,77
2021-10-21,7,26.0,14.0,0.003,5.0,0,1.6,85,2000,176
2021-10-21,8,27.0,12.0,0.008,5.3,0,0.7,86,2000,399
2021-10-21,9,26.0,14.0,0.012,8.0,0,0.9,77,2000,239
2021-10-21,10,31.0,16.0,0.018,9.6,0,1.0,68,2000,179
2021-10-21,11,26.0,12.0,0.028,11.2,0,1.0,61,2000,251
2021-10-21,12,25.0,15.0,0.037,13.3,0,0.7,55,2000,291
2021-10-21,13,30.0,19.0,0.037,14.8,0,1.1,48,2000,222
2021-10-21,14,33.0,20.0,0.035,15.8,0,1.1,40,2000,256
2021-10-21,15,36.0,21.0,0.034,15.7,0,1.6,43,2000,292
2021-10-21,16,40.0,23.0,0.04,15.6,0,2.1,41,2000,362
2021-10-21,17,37.0,21.0,0.032,13.9,0,2.4,49,2000,497
2021-10-21,18,40.0,17.0,0.017,12.3,0,3.6,48,2000,628
2021-10-21,19,36.0,19.0,0.008,11.4,0,2.4,45,2000,417
2021-10-21,20,37.0,22.0,0.006,10.6,0,0.6,51,2000,324
2021-10-21,21,34.0,18.0,0.006,9.7,0,0.5,57,2000,305
2021-10-21,22,33.0,17.0,0.006,9.2,0,0.3,62,2000,242
2021-10-21,23,33.0,19.0,0.002,8.5,0,0.8,64,2000,143
2021-10-22,0,33.0,18.0,0.009,8.0,0,0.9,69,2000,78
2021-10-22,1,30.0,16.0,0.024,7.3,0,0.5,73,2000,39
2021-10-22,2,29.0,17.0,0.009,6.8,0,0.5,76,2000,22
2021-10-22,3,27.0,16.0,0.017,6.6,0,0.6,76,2000,21
2021-10-22,4,28.0,14.0,0.016,6.3,0,1.4,77,2000,15
2021-10-22,5,30.0,16.0,0.016,6.0,0,0.7,82,1992,29
