,지역,망,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
1368,서울 종로구,도시대기,111123,종로구,2023022701,0.0028,0.82,0.0121,0.0424,40,29,서울 종로구 종로35가길 19
1369,서울 종로구,도시대기,111123,종로구,2023022702,0.0028,0.75,0.0032,0.0518,37,28,서울 종로구 종로35가길 19
1370,서울 종로구,도시대기,111123,종로구,2023022703,0.0028,0.84,0.002,0.0545,40,32,서울 종로구 종로35가길 19
1371,서울 종로구,도시대기,111123,종로구,2023022704,0.0032,0.84,0.0019,0.0547,40,31,서울 종로구 종로35가길 19
1372,서울 종로구,도시대기,111123,종로구,2023022705,0.003,0.83,0.0018,0.0533,45,31,서울 종로구 종로35가길 19
1373,서울 종로구,도시대기,111123,종로구,2023022706,0.0028,0.88,0.0018,0.0517,42,33,서울 종로구 종로35가길 19
1374,서울 종로구,도시대기,111123,종로구,2023022707,0.0032,0.93,0.002,0.0524,42,33,서울 종로구 종로35가길 19
1375,서울 종로구,도시대기,111123,종로구,2023022708,0.0033,0.92,0.0023,0.0534,42,33,서울 종로구 종로35가길 19
1376,서울 종로구,도시대기,111123,종로구,2023022709,0.0036,0.86,0.0059,0.0498,44,33,서울 종로구 종로35가길 19
1377,서울 종로구,도시대기,111123,종로구,2023022710,0.0042,0.85,0.0101,0.0469,50,36,서울 종로구 종로35가길 19
1378,서울 종로구,도시대기,111123,종로구,2023022711,0.0045,0.84,0.014,0.0479,62,43,서울 종로구 종로35가길 19
1379,서울 종로구,도시대기,111123,종로구,2023022712,0.0045,0.79,0.0198,0.0441,64,46,서울 종로구 종로35가길 19
1380,서울 종로구,도시대기,111123,종로구,2023022713,0.0038,0.65,0.0269,0.0383,61,44,서울 종로구 종로35가길 19
1381,서울 종로구,도시대기,111123,종로구,2023022714,0.0039,0.5,0.0356,0.0284,50,33,서울 종로구 종로35가길 19
1382,서울 종로구,도시대기,111123,종로구,2023022715,0.0037,0.51,0.0367,0.0297,46,31,서울 종로구 종로35가길 19
1383,서울 종로구,도시대기,111123,종로구,2023022716,0.0052,0.65,0.0337,0.0461,61,43,서울 종로구 종로35가길 19
1384,서울 종로구,도시대기,111123,종로구,2023022717,0.0044,0.51,0.0477,0.0341,73,50,서울 종로구 종로35가길 19
1385,서울 종로구,도시대기,111123,종로구,2023022718,0.0042,0.46,0.0346,0.0319,43,26,서울 종로구 종로35가길 19
1386,서울 종로구,도시대기,111123,종로구,2023022719,0.0038,0.5,0.0302,0.0331,38,25,서울 종로구 종로35가길 19
1387,서울 종로구,도시대기,111123,종로구,2023022720,0.0035,0.46,0.0315,0.0288,34,22,서울 종로구 종로35가길 19
1388,서울 종로구,도시대기,111123,종로구,2023022721,0.0033,0.53,0.0211,0.0382,28,20,서울 종로구 종로35가길 19
1389,서울 종로구,도시대기,111123,종로구,2023022722,0.0036,0.57,0.0155,0.0431,31,19,서울 종로구 종로35가길 19
1390,서울 종로구,도시대기,111123,종로구,2023022723,0.0039,0.63,0.0096,0.0497,36,24,서울 종로구 종로35가길 19
1391,서울 종로구,도시대기,111123,종로구,2023022724,0.0038,0.69,0.0049,0.0546,40,27,서울 종로구 종로35가길 19
1392,서울 종로구,도시대기,111123,종로구,2023022801,0.0041,0.73,0.0041,0.0539,41,28,서울 종로구 종로35가길 19
1393,서울 종로구,도시대기,111123,종로구,2023022802,0.0039,0.73,0.0025,0.0547,38,26,서울 종로구 종로35가길 19
1394,서울 종로구,도시대기,111123,종로구,2023022803,0.004,0.71,0.002,0.0569,39,28,서울 종로구 종로35가길 19
1395,서울 종로구,도시대기,111123,종로구,2023022804,0.0039,0.79,0.002,0.0585,39,28,서울 종로구 종로35가길 19
1396,서울 종로구,도시대기,111123,종로구,2023022805,0.0033,0.91,0.0019,0.0579,40,30,서울 종로구 종로35가길 19
1397,서울 종로구,도시대기,111123,종로구,2023022806,0.0036,0.84,0.002,0.0573,41,31,서울 종로구 종로35가길 19
1398,서울 종로구,도시대기,111123,종로구,2023022807,0.0037,0.9,0.002,0.0563,39,30,서울 종로구 종로35가길 19
1399,서울 종로구,도시대기,111123,종로구,2023022808,0.0037,0.86,0.0024,0.0556,37,27,서울 종로구 종로35가길 19
1400,서울 종로구,도시대기,111123,종로구,2023022809,0.004,0.92,0.0036,0.0579,41,31,서울 종로구 종로35가길 19
1401,서울 종로구,도시대기,111123,종로구,2023022810,0.0042,1.02,0.0046,0.0606,48,35,서울 종로구 종로35가길 19
1402,서울 종로구,도시대기,111123,종로구,2023022811,0.004,0.82,0.0103,0.0546,56,40,서울 종로구 종로35가길 19
1403,서울 종로구,도시대기,111123,종로구,2023022812,0.0036,0.61,0.03,0.0297,50,34,서울 종로구 종로35가길 19
1404,서울 종로구,도시대기,111123,종로구,2023022813,0.0034,0.59,0.0386,0.0203,44,33,서울 종로구 종로35가길 19
1405,서울 종로구,도시대기,111123,종로구,2023022814,0.0032,0.53,0.04,0.0206,47,34,서울 종로구 종로35가길 19
1406,서울 종로구,도시대기,111123,종로구,2023022815,0.0033,0.47,0.0426,0.0158,42,28,서울 종로구 종로35가길 19
1407,서울 종로구,도시대기,111123,종로구,2023022816,0.0031,0.42,0.0431,0.0148,30,20,서울 종로구 종로35가길 19
1408,서울 종로구,도시대기,111123,종로구,2023022817,0.003,0.42,0.0406,0.0178,31,18,서울 종로구 종로35가길 19
1409,서울 종로구,도시대기,111123,종로구,2023022818,0.0027,0.45,0.0389,0.0203,30,21,서울 종로구 종로35가길 19
1410,서울 종로구,도시대기,111123,종로구,2023022819,0.0029,0.45,0.0364,0.0215,29,23,서울 종로구 종로35가길 19
1411,서울 종로구,도시대기,111123,종로구,2023022820,0.0026,0.45,0.0365,0.0202,26,20,서울 종로구 종로35가길 19
1412,서울 종로구,도시대기,111123,종로구,2023022821,0.0027,0.46,0.0322,0.023,25,19,서울 종로구 종로35가길 19
1413,서울 종로구,도시대기,111123,종로구,2023022822,0.0025,0.44,0.0306,0.024,24,16,서울 종로구 종로35가길 19
1414,서울 종로구,도시대기,111123,종로구,2023022823,0.0028,0.45,0.0268,0.0275,24,18,서울 종로구 종로35가길 19
1415,서울 종로구,도시대기,111123,종로구,2023022824,0.0027,0.46,0.0274,0.026,25,16,서울 종로구 종로35가길 19
1416,서울 종로구,도시대기,111123,종로구,2023030101,0.0026,0.44,0.0292,0.0235,24,15,서울 종로구 종로35가길 19
1417,서울 종로구,도시대기,111123,종로구,2023030102,0.0027,0.46,0.0317,0.0206,25,15,서울 종로구 종로35가길 19
1418,서울 종로구,도시대기,111123,종로구,2023030103,0.0026,0.38,0.0338,0.0197,23,16,서울 종로구 종로35가길 19
1419,서울 종로구,도시대기,111123,종로구,2023030104,0.0028,0.44,0.0244,0.0266,24,15,서울 종로구 종로35가길 19
1420,서울 종로구,도시대기,111123,종로구,2023030105,0.0025,0.47,0.0185,0.029,32,21,서울 종로구 종로35가길 19
1421,서울 종로구,도시대기,111123,종로구,2023030106,0.0026,0.5,0.0131,0.0332,31,22,서울 종로구 종로35가길 19
1422,서울 종로구,도시대기,111123,종로구,2023030107,0.0026,0.49,0.0186,0.0295,30,22,서울 종로구 종로35가길 19
1423,서울 종로구,도시대기,111123,종로구,2023030108,0.0026,0.4,0.0278,0.0211,28,18,서울 종로구 종로35가길 19
1424,서울 종로구,도시대기,111123,종로구,2023030109,0.0026,0.41,0.03,0.0187,34,22,서울 종로구 종로35가길 19
1425,서울 종로구,도시대기,111123,종로구,2023030110,0.0024,0.36,0.0434,0.011,27,16,서울 종로구 종로35가길 19
1426,서울 종로구,도시대기,111123,종로구,2023030111,0.0025,0.35,0.0463,0.0116,22,10,서울 종로구 종로35가길 19
1427,서울 종로구,도시대기,111123,종로구,2023030112,0.0026,0.42,0.0403,0.0183,29,17,서울 종로구 종로35가길 19
1428,서울 종로구,도시대기,111123,종로구,2023030113,0.0028,0.4,0.0515,0.0117,35,20,서울 종로구 종로35가길 19
1429,서울 종로구,도시대기,111123,종로구,2023030114,0.0027,0.42,0.0518,0.0091,47,30,서울 종로구 종로35가길 19
1430,서울 종로구,도시대기,111123,종로구,2023030115,0.0026,0.42,0.05,0.009,56,33,서울 종로구 종로35가길 19
1431,서울 종로구,도시대기,111123,종로구,2023030116,0.0027,0.37,0.0474,0.0088,54,28,서울 종로구 종로35가길 19
1432,서울 종로구,도시대기,111123,종로구,2023030117,0.0023,0.34,0.0436,0.0081,44,15,서울 종로구 종로35가길 19
1433,서울 종로구,도시대기,111123,종로구,2023030118,0.0022,0.34,0.0415,0.0091,42,14,서울 종로구 종로35가길 19
1434,서울 종로구,도시대기,111123,종로구,2023030119,0.0025,0.33,0.0403,0.0094,32,11,서울 종로구 종로35가길 19
1435,서울 종로구,도시대기,111123,종로구,2023030120,0.0026,0.32,0.0401,0.0093,29,8,서울 종로구 종로35가길 19
1436,서울 종로구,도시대기,111123,종로구,2023030121,0.0026,0.33,0.0399,0.0101,26,6,서울 종로구 종로35가길 19
1437,서울 종로구,도시대기,111123,종로구,2023030122,0.0028,0.35,0.0386,0.0115,29,9,서울 종로구 종로35가길 19
1438,서울 종로구,도시대기,111123,종로구,2023030123,0.0028,0.37,0.0361,0.0129,26,13,서울 종로구 종로35가길 19
1439,서울 종로구,도시대기,111123,종로구,2023030124,0.0027,0.36,0.0377,0.0108,26,11,서울 종로구 종로35가길 19
1440,서울 종로구,도시대기,111123,종로구,2023030201,0.0027,0.37,0.0364,0.0097,28,15,서울 종로구 종로35가길 19
1441,서울 종로구,도시대기,111123,종로구,2023030202,0.0029,0.37,0.0352,0.0094,27,13,서울 종로구 종로35가길 19
1442,서울 종로구,도시대기,111123,종로구,2023030203,0.0026,0.33,0.0358,0.0084,29,12,서울 종로구 종로35가길 19
1443,서울 종로구,도시대기,111123,종로구,2023030204,0.0027,0.32,0.0359,0.0089,34,10,서울 종로구 종로35가길 19
1444,서울 종로구,도시대기,111123,종로구,2023030205,0.0027,0.3,0.0363,0.0086,42,7,서울 종로구 종로35가길 19
1445,서울 종로구,도시대기,111123,종로구,2023030206,0.0027,0.31,0.033,0.011,52,9,서울 종로구 종로35가길 19
1446,서울 종로구,도시대기,111123,종로구,2023030207,0.0024,0.32,0.0313,0.0123,60,9,서울 종로구 종로35가길 19
1447,서울 종로구,도시대기,111123,종로구,2023030208,0.0026,0.33,0.0272,0.0164,64,9,서울 종로구 종로35가길 19
1448,서울 종로구,도시대기,111123,종로구,2023030209,0.0028,0.37,0.0261,0.0186,68,7,서울 종로구 종로35가길 19
1449,서울 종로구,도시대기,111123,종로구,2023030210,0.003,0.37,0.0321,0.0134,76,9,서울 종로구 종로35가길 19
1450,서울 종로구,도시대기,111123,종로구,2023030211,0.0029,0.36,0.0349,0.0119,76,8,서울 종로구 종로35가길 19
1451,서울 종로구,도시대기,111123,종로구,2023030212,0.0029,0.34,0.038,0.0101,71,9,서울 종로구 종로35가길 19
1452,서울 종로구,도시대기,111123,종로구,2023030213,0.0025,0.33,0.0396,0.009,72,10,서울 종로구 종로35가길 19
1453,서울 종로구,도시대기,111123,종로구,2023030214,0.0026,0.33,0.0407,0.0094,65,10,서울 종로구 종로35가길 19
1454,서울 종로구,도시대기,111123,종로구,2023030215,0.0025,0.32,0.0417,0.0096,60,10,서울 종로구 종로35가길 19
1455,서울 종로구,도시대기,111123,종로구,2023030216,0.0025,0.33,0.0418,0.0097,52,9,서울 종로구 종로35가길 19
1456,서울 종로구,도시대기,111123,종로구,2023030217,0.0025,0.36,0.0396,0.0127,50,11,서울 종로구 종로35가길 19
1457,서울 종로구,도시대기,111123,종로구,2023030218,0.0025,0.36,0.0378,0.0141,51,13,서울 종로구 종로35가길 19
1458,서울 종로구,도시대기,111123,종로구,2023030219,0.0025,0.38,0.0358,0.0164,48,15,서울 종로구 종로35가길 19
1459,서울 종로구,도시대기,111123,종로구,2023030220,0.0022,0.39,0.0315,0.0204,43,12,서울 종로구 종로35가길 19
1460,서울 종로구,도시대기,111123,종로구,2023030221,0.0025,0.41,0.0268,0.0247,41,15,서울 종로구 종로35가길 19
1461,서울 종로구,도시대기,111123,종로구,2023030222,0.0023,0.46,0.0225,0.0285,35,12,서울 종로구 종로35가길 19
1462,서울 종로구,도시대기,111123,종로구,2023030223,0.0024,0.53,0.0153,0.0354,30,15,서울 종로구 종로35가길 19
1463,서울 종로구,도시대기,111123,종로구,2023030224,0.0023,0.53,0.0127,0.0376,29,10,서울 종로구 종로35가길 19
1464,서울 종로구,도시대기,111123,종로구,2023030301,0.0024,0.49,0.0147,0.0334,30,11,서울 종로구 종로35가길 19
1465,서울 종로구,도시대기,111123,종로구,2023030302,0.0028,0.47,0.0156,0.032,31,14,서울 종로구 종로35가길 19
1466,서울 종로구,도시대기,111123,종로구,2023030303,0.0025,0.47,0.0155,0.0301,33,13,서울 종로구 종로35가길 19
1467,서울 종로구,도시대기,111123,종로구,2023030304,0.0025,0.6,0.0086,0.0369,32,15,서울 종로구 종로35가길 19
1468,서울 종로구,도시대기,111123,종로구,2023030305,0.0026,0.56,0.003,0.0428,33,18,서울 종로구 종로35가길 19
1469,서울 종로구,도시대기,111123,종로구,2023030306,0.0027,0.57,0.0024,0.0463,31,15,서울 종로구 종로35가길 19
1470,서울 종로구,도시대기,111123,종로구,2023030307,0.0028,0.54,0.0019,0.0455,32,16,서울 종로구 종로35가길 19
1471,서울 종로구,도시대기,111123,종로구,2023030308,0.0029,0.6,0.003,0.0473,33,15,서울 종로구 종로35가길 19
1472,서울 종로구,도시대기,111123,종로구,2023030309,0.003,0.63,0.0063,0.0444,35,16,서울 종로구 종로35가길 19
1473,서울 종로구,도시대기,111123,종로구,2023030310,0.0037,0.59,0.0132,0.0381,37,13,서울 종로구 종로35가길 19
1474,서울 종로구,도시대기,111123,종로구,2023030311,0.0035,0.52,0.0212,0.0316,37,11,서울 종로구 종로35가길 19
1475,서울 종로구,도시대기,111123,종로구,2023030312,0.0036,0.45,0.0312,0.0235,38,12,서울 종로구 종로35가길 19
1476,서울 종로구,도시대기,111123,종로구,2023030313,0.0034,0.38,0.038,0.0188,39,11,서울 종로구 종로35가길 19
1477,서울 종로구,도시대기,111123,종로구,2023030314,0.0036,0.36,0.0405,0.0159,38,12,서울 종로구 종로35가길 19
1478,서울 종로구,도시대기,111123,종로구,2023030315,0.0033,0.36,0.0421,0.0148,37,11,서울 종로구 종로35가길 19
1479,서울 종로구,도시대기,111123,종로구,2023030316,0.0028,0.37,0.0431,0.0148,39,14,서울 종로구 종로35가길 19
1480,서울 종로구,도시대기,111123,종로구,2023030317,0.003,0.38,0.041,0.0176,41,17,서울 종로구 종로35가길 19
1481,서울 종로구,도시대기,111123,종로구,2023030318,0.0026,0.42,0.0365,0.0218,43,18,서울 종로구 종로35가길 19
1482,서울 종로구,도시대기,111123,종로구,2023030319,0.0026,0.46,0.0353,0.0224,50,20,서울 종로구 종로35가길 19
1483,서울 종로구,도시대기,111123,종로구,2023030320,0.0025,0.47,0.0327,0.0244,47,21,서울 종로구 종로35가길 19
1484,서울 종로구,도시대기,111123,종로구,2023030321,0.0024,0.45,0.0312,0.0241,50,25,서울 종로구 종로35가길 19
1485,서울 종로구,도시대기,111123,종로구,2023030322,0.0024,0.45,0.0281,0.0259,48,22,서울 종로구 종로35가길 19
1486,서울 종로구,도시대기,111123,종로구,2023030323,0.0024,0.49,0.0215,0.0308,53,25,서울 종로구 종로35가길 19
1487,서울 종로구,도시대기,111123,종로구,2023030324,0.0026,0.49,0.023,0.0306,50,25,서울 종로구 종로35가길 19
1488,서울 종로구,도시대기,111123,종로구,2023030401,0.0026,0.39,0.0379,0.0156,49,24,서울 종로구 종로35가길 19
1489,서울 종로구,도시대기,111123,종로구,2023030402,0.0025,0.54,0.0181,0.034,51,24,서울 종로구 종로35가길 19
1490,서울 종로구,도시대기,111123,종로구,2023030403,0.0029,0.71,0.0021,0.051,58,33,서울 종로구 종로35가길 19
1491,서울 종로구,도시대기,111123,종로구,2023030404,0.0028,0.76,0.0017,0.0512,57,33,서울 종로구 종로35가길 19
1492,서울 종로구,도시대기,111123,종로구,2023030405,0.0027,0.73,0.0014,0.0495,55,35,서울 종로구 종로35가길 19
1493,서울 종로구,도시대기,111123,종로구,2023030406,0.0025,0.67,0.0015,0.0443,58,34,서울 종로구 종로35가길 19
1494,서울 종로구,도시대기,111123,종로구,2023030407,0.0026,0.56,0.0042,0.0383,61,34,서울 종로구 종로35가길 19
1495,서울 종로구,도시대기,111123,종로구,2023030408,0.0025,0.52,0.0061,0.0343,62,38,서울 종로구 종로35가길 19
1496,서울 종로구,도시대기,111123,종로구,2023030409,0.003,0.58,0.0069,0.0391,64,39,서울 종로구 종로35가길 19
1497,서울 종로구,도시대기,111123,종로구,2023030410,0.003,0.55,0.0153,0.0309,65,38,서울 종로구 종로35가길 19
1498,서울 종로구,도시대기,111123,종로구,2023030411,0.0031,0.5,0.0319,0.0207,68,36,서울 종로구 종로35가길 19
1499,서울 종로구,도시대기,111123,종로구,2023030412,0.0033,0.52,0.0361,0.0215,67,39,서울 종로구 종로35가길 19
1500,서울 종로구,도시대기,111123,종로구,2023030413,0.0035,0.52,0.044,0.0206,74,42,서울 종로구 종로35가길 19
1501,서울 종로구,도시대기,111123,종로구,2023030414,0.0036,0.55,0.0477,0.0222,76,43,서울 종로구 종로35가길 19
1502,서울 종로구,도시대기,111123,종로구,2023030415,0.0036,0.55,0.0464,0.0263,85,49,서울 종로구 종로35가길 19
1503,서울 종로구,도시대기,111123,종로구,2023030416,0.0035,0.52,0.0507,0.0254,84,50,서울 종로구 종로35가길 19
1504,서울 종로구,도시대기,111123,종로구,2023030417,0.0035,0.51,0.0484,0.0276,86,53,서울 종로구 종로35가길 19
1505,서울 종로구,도시대기,111123,종로구,2023030418,0.0035,0.59,0.0407,0.0325,90,52,서울 종로구 종로35가길 19
1506,서울 종로구,도시대기,111123,종로구,2023030419,0.0038,0.67,0.0416,0.0315,89,53,서울 종로구 종로35가길 19
1507,서울 종로구,도시대기,111123,종로구,2023030420,0.0039,0.67,0.0405,0.0318,87,54,서울 종로구 종로35가길 19
1508,서울 종로구,도시대기,111123,종로구,2023030421,0.0035,0.64,0.042,0.0281,80,53,서울 종로구 종로35가길 19
1509,서울 종로구,도시대기,111123,종로구,2023030422,0.0031,0.63,0.0395,0.0283,82,56,서울 종로구 종로35가길 19
1510,서울 종로구,도시대기,111123,종로구,2023030423,0.0031,0.73,0.0357,0.0293,82,55,서울 종로구 종로35가길 19
1511,서울 종로구,도시대기,111123,종로구,2023030424,0.0028,0.77,0.0312,0.0311,77,53,서울 종로구 종로35가길 19
1512,서울 종로구,도시대기,111123,종로구,2023030501,0.0028,0.83,0.0121,0.0475,80,58,서울 종로구 종로35가길 19
1513,서울 종로구,도시대기,111123,종로구,2023030502,0.0026,0.85,0.0214,0.0337,79,55,서울 종로구 종로35가길 19
1514,서울 종로구,도시대기,111123,종로구,2023030503,0.0028,0.76,0.0167,0.0361,77,59,서울 종로구 종로35가길 19
1515,서울 종로구,도시대기,111123,종로구,2023030504,0.0025,0.76,0.0148,0.0374,76,57,서울 종로구 종로35가길 19
1516,서울 종로구,도시대기,111123,종로구,2023030505,0.0027,0.84,0.0079,0.046,75,57,서울 종로구 종로35가길 19
1517,서울 종로구,도시대기,111123,종로구,2023030506,0.0028,0.81,0.0058,0.047,71,52,서울 종로구 종로35가길 19
1518,서울 종로구,도시대기,111123,종로구,2023030507,0.0026,0.82,0.0045,0.0481,74,55,서울 종로구 종로35가길 19
1519,서울 종로구,도시대기,111123,종로구,2023030508,0.0026,0.8,0.0061,0.0465,71,52,서울 종로구 종로35가길 19
1520,서울 종로구,도시대기,111123,종로구,2023030509,0.0028,0.76,0.0125,0.0404,71,53,서울 종로구 종로35가길 19
1521,서울 종로구,도시대기,111123,종로구,2023030510,0.0032,0.73,0.0216,0.0332,82,60,서울 종로구 종로35가길 19
1522,서울 종로구,도시대기,111123,종로구,2023030511,0.0037,0.76,0.0299,0.0326,91,70,서울 종로구 종로35가길 19
1523,서울 종로구,도시대기,111123,종로구,2023030512,0.0039,0.72,0.04,0.0299,98,73,서울 종로구 종로35가길 19
1524,서울 종로구,도시대기,111123,종로구,2023030513,0.0038,0.66,0.0515,0.0257,101,70,서울 종로구 종로35가길 19
1525,서울 종로구,도시대기,111123,종로구,2023030514,0.0038,0.56,0.0641,0.0218,92,63,서울 종로구 종로35가길 19
1526,서울 종로구,도시대기,111123,종로구,2023030515,0.004,0.57,0.0686,0.0233,98,62,서울 종로구 종로35가길 19
1527,서울 종로구,도시대기,111123,종로구,2023030516,0.0045,0.54,0.0738,0.0219,97,69,서울 종로구 종로35가길 19
1528,서울 종로구,도시대기,111123,종로구,2023030517,0.0038,0.42,0.0684,0.0159,85,51,서울 종로구 종로35가길 19
1529,서울 종로구,도시대기,111123,종로구,2023030518,0.0032,0.38,0.0574,0.0164,49,25,서울 종로구 종로35가길 19
1530,서울 종로구,도시대기,111123,종로구,2023030519,0.0028,0.39,0.0509,0.0186,36,20,서울 종로구 종로35가길 19
1531,서울 종로구,도시대기,111123,종로구,2023030520,0.0027,0.4,0.0457,0.0214,31,17,서울 종로구 종로35가길 19
1532,서울 종로구,도시대기,111123,종로구,2023030521,0.0029,0.49,0.0341,0.0323,35,25,서울 종로구 종로35가길 19
1533,서울 종로구,도시대기,111123,종로구,2023030522,0.003,0.67,0.0158,0.0504,41,24,서울 종로구 종로35가길 19
1534,서울 종로구,도시대기,111123,종로구,2023030523,0.003,0.75,0.0107,0.0567,46,24,서울 종로구 종로35가길 19
1535,서울 종로구,도시대기,111123,종로구,2023030524,0.0028,0.71,0.0162,0.0538,44,29,서울 종로구 종로35가길 19
1536,서울 종로구,도시대기,111123,종로구,2023030601,0.0028,0.72,0.0118,0.0593,49,33,서울 종로구 종로35가길 19
1537,서울 종로구,도시대기,111123,종로구,2023030602,0.0029,0.76,0.0053,0.065,50,36,서울 종로구 종로35가길 19
1538,서울 종로구,도시대기,111123,종로구,2023030603,0.0031,0.85,0.0023,0.0679,49,35,서울 종로구 종로35가길 19
1539,서울 종로구,도시대기,111123,종로구,2023030604,0.0033,0.82,0.0034,0.0665,47,34,서울 종로구 종로35가길 19
1540,서울 종로구,도시대기,111123,종로구,2023030605,0.0033,0.85,0.0028,0.0659,51,36,서울 종로구 종로35가길 19
1541,서울 종로구,도시대기,111123,종로구,2023030606,0.0033,0.88,0.0021,0.0658,50,37,서울 종로구 종로35가길 19
1542,서울 종로구,도시대기,111123,종로구,2023030607,0.0034,0.88,0.0022,0.0647,53,39,서울 종로구 종로35가길 19
1543,서울 종로구,도시대기,111123,종로구,2023030608,0.0036,0.9,0.003,0.0644,52,38,서울 종로구 종로35가길 19
1544,서울 종로구,도시대기,111123,종로구,2023030609,0.0034,0.8,0.0087,0.0613,53,36,서울 종로구 종로35가길 19
1545,서울 종로구,도시대기,111123,종로구,2023030610,0.0038,0.74,0.0154,0.0549,53,35,서울 종로구 종로35가길 19
1546,서울 종로구,도시대기,111123,종로구,2023030611,0.0042,0.8,0.0191,0.0568,61,42,서울 종로구 종로35가길 19
1547,서울 종로구,도시대기,111123,종로구,2023030612,0.0046,0.68,0.0292,0.0498,65,41,서울 종로구 종로35가길 19
1548,서울 종로구,도시대기,111123,종로구,2023030613,0.0049,0.52,0.0475,0.0306,65,37,서울 종로구 종로35가길 19
1549,서울 종로구,도시대기,111123,종로구,2023030614,,,,,,,서울 종로구 종로35가길 19
1550,서울 종로구,도시대기,111123,종로구,2023030615,,,,,,,서울 종로구 종로35가길 19
1551,서울 종로구,도시대기,111123,종로구,2023030616,0.0042,0.42,0.0615,0.0197,50,25,서울 종로구 종로35가길 19
1552,서울 종로구,도시대기,111123,종로구,2023030617,0.0041,0.44,0.0656,0.0218,59,35,서울 종로구 종로35가길 19
1553,서울 종로구,도시대기,111123,종로구,2023030618,0.0042,0.46,0.0622,0.0223,53,30,서울 종로구 종로35가길 19
1554,서울 종로구,도시대기,111123,종로구,2023030619,0.0046,0.46,0.0559,0.0243,57,35,서울 종로구 종로35가길 19
1555,서울 종로구,도시대기,111123,종로구,2023030620,0.004,0.48,0.0483,0.0253,51,31,서울 종로구 종로35가길 19
1556,서울 종로구,도시대기,111123,종로구,2023030621,0.0037,0.6,0.0338,0.038,50,33,서울 종로구 종로35가길 19
1557,서울 종로구,도시대기,111123,종로구,2023030622,0.0035,0.57,0.0303,0.0389,51,32,서울 종로구 종로35가길 19
1558,서울 종로구,도시대기,111123,종로구,2023030623,0.0034,0.52,0.037,0.0306,44,29,서울 종로구 종로35가길 19
1559,서울 종로구,도시대기,111123,종로구,2023030624,0.0035,0.53,0.0395,0.0284,46,27,서울 종로구 종로35가길 19
1560,서울 종로구,도시대기,111123,종로구,2023030701,0.004,0.73,0.0203,0.0453,50,31,서울 종로구 종로35가길 19
1561,서울 종로구,도시대기,111123,종로구,2023030702,0.0038,0.83,0.0058,0.0595,49,30,서울 종로구 종로35가길 19
1562,서울 종로구,도시대기,111123,종로구,2023030703,0.0034,0.68,0.0096,0.0556,49,31,서울 종로구 종로35가길 19
1563,서울 종로구,도시대기,111123,종로구,2023030704,0.0036,0.75,0.0059,0.059,50,32,서울 종로구 종로35가길 19
1564,서울 종로구,도시대기,111123,종로구,2023030705,0.0036,0.82,0.0035,0.0594,52,34,서울 종로구 종로35가길 19
1565,서울 종로구,도시대기,111123,종로구,2023030706,0.0032,0.63,0.0112,0.0486,50,35,서울 종로구 종로35가길 19
1566,서울 종로구,도시대기,111123,종로구,2023030707,0.0036,0.75,0.0034,0.0589,50,33,서울 종로구 종로35가길 19
1567,서울 종로구,도시대기,111123,종로구,2023030708,0.0035,0.84,0.0035,0.062,47,31,서울 종로구 종로35가길 19
1568,서울 종로구,도시대기,111123,종로구,2023030709,0.0042,1.02,0.0037,0.0673,50,33,서울 종로구 종로35가길 19
1569,서울 종로구,도시대기,111123,종로구,2023030710,0.0036,0.76,0.0072,0.0582,56,35,서울 종로구 종로35가길 19
1570,서울 종로구,도시대기,111123,종로구,2023030711,0.0039,0.61,0.0181,0.0465,51,30,서울 종로구 종로35가길 19
1571,서울 종로구,도시대기,111123,종로구,2023030712,0.0039,0.56,0.0304,0.0386,52,26,서울 종로구 종로35가길 19
1572,서울 종로구,도시대기,111123,종로구,2023030713,0.0043,0.54,0.0386,0.034,59,27,서울 종로구 종로35가길 19
1573,서울 종로구,도시대기,111123,종로구,2023030714,0.0042,0.52,0.0491,0.027,66,31,서울 종로구 종로35가길 19
1574,서울 종로구,도시대기,111123,종로구,2023030715,0.0046,0.57,0.0608,0.0221,70,37,서울 종로구 종로35가길 19
1575,서울 종로구,도시대기,111123,종로구,2023030716,0.0046,0.53,0.066,0.0173,77,37,서울 종로구 종로35가길 19
1576,서울 종로구,도시대기,111123,종로구,2023030717,0.004,0.49,0.064,0.0209,73,33,서울 종로구 종로35가길 19
1577,서울 종로구,도시대기,111123,종로구,2023030718,0.0039,0.49,0.06,0.0237,70,32,서울 종로구 종로35가길 19
1578,서울 종로구,도시대기,111123,종로구,2023030719,0.0035,0.51,0.0513,0.0258,77,32,서울 종로구 종로35가길 19
1579,서울 종로구,도시대기,111123,종로구,2023030720,0.0032,0.51,0.045,0.0255,79,34,서울 종로구 종로35가길 19
1580,서울 종로구,도시대기,111123,종로구,2023030721,0.0031,0.53,0.0405,0.0262,81,36,서울 종로구 종로35가길 19
1581,서울 종로구,도시대기,111123,종로구,2023030722,0.0029,0.54,0.0435,0.0219,77,36,서울 종로구 종로35가길 19
1582,서울 종로구,도시대기,111123,종로구,2023030723,0.0032,0.63,0.0448,0.0194,75,36,서울 종로구 종로35가길 19
1583,서울 종로구,도시대기,111123,종로구,2023030724,0.0033,0.64,0.046,0.0177,76,35,서울 종로구 종로35가길 19
